"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY"
6169060300,0,1,"Lembos sp. (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph"
6169211003,60130,1,"Melita dentata  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph"
6169220201,0,1,"Pontoporeia femorata  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph"
6169269901,0,1,"Cheiriphotis megacheles  (amphipod)",0,NA,"MISC. PREY","Benth Amph","Benth Amph",NA,"Benth Amph",NA,"Benth Amph"
6170011004,0,1,"Themisto japonica  (amphipod)",0,NA,"MISC. PREY","Pel Amph","Pel Amph",NA,"Pel Amph",NA,"Pel Amph"
6177060102,0,1,"Bentheogennema bu (Burkenroad's blunt-tailed shrimp)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp"
6179010501,66815,1,"Notostomus japonicus (Oplophoridae)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp"
6179220103,66548,1,"Crangon septemspirosa (Sand shrimp)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp"
6179220306,66613,1,"Argis levior (Nelson's argid)",0,NA,"MISC. PREY","NP Shrimp","NP Shrimp",NA,"NP Shrimp",NA,"NP Shrimp"
6183060217,69100,1,"Pagurus tanneri (Longhand hermit crab)",0,NA,"MISC. PREY","Hermit Crab","Hermit Crab",NA,"MISC. CRAB",NA,"MISC. CRAB"
6183081101,0,1,"Cryptolithodes sitchensis (Umbrella crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB"
8126000001,0,1,"Brittle star legs (Kevin's code) ",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA"
8155020101,82740,1,"Echinarachnius parma (Sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA"
8172060303,85169,1,"Pentamera lissoplaca (sea cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA"
8175030400,85180,1,"Bathyplotes sp.(Northern papillated cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA"
8406010500,0,1,"Styela sp. (Sea potatos)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA"
8713040101,410,92,"Bathyraja abyssicola (Deepsea skate)",0,NA,"MISC. PREY","Deepsea Skate","Deepsea Skate","Deepsea Skate","SKATES",NA,"ROUNDFISH"
8741200102,0,561,"Avocettina infans (Blackline snipe eel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8755030402,23061,1,"Spirinchus thaleichthys (Longfin smelt)",0,NA,"MISC. PREY","Oth pel. Smelt","Oth pel. Smelt",NA,"Oth pel. Smelt",NA,"OP smelt"
8756030101,23963,621,"Macropinna microstoma (Barreleye)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8760010000,20100,1,"Alepocephalidae ",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762130101,23622,1,"Scopelosaurus adleri (Waryfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8762130104,23620,771,"Scopelosaurus harryi (waryfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8788040204,22915,1,"Oneirodes thompsoni (Alaska dreamer)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8.793e+09,0,1,"Zoacoiidei ",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout"
8808020205,0,291,"Poromitra curilensis (Bigscale)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090224,22236,504,"Careproctus rastrinus (salmon snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8831090301,22206,1,"Crystallichtys cyclopilus (Blotched snailfish )",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH"
8842130205,23873,1,"Pholis laeta (Crested gunnel )",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage"
5001920000,0,1,"Scolacida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001930000,0,1,"Aphroditoidea (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5001940000,0,1,"Spionida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA"
5105010000,71540,1,"Muricidae (Snail) ",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA"
5105140100,0,NA,"snail Admete sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8788040000,22900,NA,"dreamer Oneirodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169991100,0,NA,"Melitidae (amphipod) Melitoides sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831080804,20041,NA,"vetern poacher Podothecus veternus",NA,NA,NA,NA,NA,NA,NA,NA,NA
8842120401,23866,NA,"Slender cockscomb Anoplarchus insignis",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831020100,0,NA,"Archaulus sp. Cottidae (sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5708070101,78030,NA,"flapjack devilfish Opisthoteuthis californiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160504,66032,NA,"Aleutian coastal shrimp (shrimp) Heptacarpus maxil",NA,NA,NA,NA,NA,NA,NA,NA,NA
5707230201,79340,NA,"Galiteuthis phyllura",NA,NA,NA,NA,NA,NA,NA,NA,NA
6162020101,0,NA,"Idoteidae (isopod) Saduria entomon",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169120200,0,NA,"Calliopiidae Calliopius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169200802,60105,NA,"Eusiridae Eusirus cuspidatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169200800,0,NA,"Eusiridae (amphipod) Eusirus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8818010000,0,NA,"Stickleback Gasterosteidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169429800,0,NA,"Phoxocephalidae (amphipod) Foxiphalus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169069900,0,NA,"Aoridae (amphipod) Unciola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160399,66205,NA,"Cleaner lebbid (shrimp) Lebbeus mundus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001130210,0,NA,"polychaete Eteone cf ornata",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001210000,0,NA,"polychaete Hesionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169430405,0,NA,"Pleustidae (amphipod) Pleustes panoplus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169069901,0,NA,"Aoridae (amphipod) Unciola leucopis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6170010101,0,NA,"Hyperiidae (amphipod) Hyperia galba",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169159900,0,NA,"Corophiidae (amphipod) Crassicorophium sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179220501,66605,NA,"Sevenline Shrimp Sabinea septemcarinata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118050400,0,NA,"Clausocalanidae (copepod) Microcalanus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118200203,0,NA,"Temoridae (copepod) Eurytemora herdmani",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118200000,0,NA,"Temoridae (copepod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118050402,0,NA,"Clausocalanidae (copepod) Microcalanus pygmaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169950399,0,NA,"Uristidae (amphipod) Anonyx gurjanovai",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169345601,0,NA,"Lysianassidae (amphipod) Wecomedon similis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160398,66202,NA,"false candy-stripe Lebbeus acudactylus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160299,66169,NA,"Hippolytidae (shrimp) Spirontocaris intermedia",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169440106,0,NA,"Podoceridae (amphipod) Dulichia spinosissima",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169010100,0,NA,"Iphimediidae (amphipod) Acanthonotozoma sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169120405,0,NA,"Calliopiidae (amphipod) Halirages nilssoni",NA,NA,NA,NA,NA,NA,NA,NA,NA
6170030101,0,NA,"Phronimidae (amphipod) Phronima sedentaria",NA,NA,NA,NA,NA,NA,NA,NA,NA
8826010137,30550,NA,"pygmy rockfish Sebastes wilsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA
5102040000,0,NA,"Limpet Fissurellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169343200,0,NA,"Scopelocheiridae (amphipod) Paracallisoma spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169220100,0,NA,"Eohaustorius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8755010401,23252,NA,"Salvelinus malma Dolly Varden",NA,NA,NA,NA,NA,NA,NA,NA,NA
8127010800,0,NA,"brittle star Stegophiura sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179221400,0,NA,"Crangonidae (shrimp) Neocrangon sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160298,0,NA,"Blunt bladed shrimp Spirontocaris truncata",NA,NA,NA,NA,NA,NA,NA,NA,NA
8845010111,20203,NA,"sandlance Ammodytes personatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6183100099,0,NA,"Galatheoidea (superfamily)",NA,NA,NA,NA,NA,NA,NA,NA,NA
8117030201,81742,NA,"purple-orange star Asterias amurensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6145010100,0,NA,"Nebaliidae (Leptostraca) Nebalia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6179160509,0,NA,"Slenderbeak coastal shrimp Heptacarpus flexus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169940105,0,NA,"Atylidae (amphipod) Atylus collingi",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169960800,0,NA,"Maeridae (amphipod) Maera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169960802,0,NA,"Maeridae  (amphipod) Maera loveni",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169991000,60132,NA,"Melitidae (amphipod) Melita sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169991003,60130,NA,"Melitidae (amphipod) Melita dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169121401,0,NA,"Calliopiidae (amphipod) Weyprechtia heugleni",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169970200,0,NA,"Pontoporeiidae (amphipod) Pontoporeia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169970201,0,NA,"Pontoporeiidae (amphipod) Pontoporeia femorata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169950300,60140,NA,"Uristidae (amphipod) Anonyx sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169934700,0,NA,"Valettiopsidae (amphipod) Valettiopsis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169925401,0,NA,"Alicellidae (amphipod) Alicella gigantea",NA,NA,NA,NA,NA,NA,NA,NA,NA
8857041001,10155,NA,"Arctic Flounder Liopsetta glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001640202,0,NA,"Oweniidae (polychaete) Galathowenia oculata",NA,NA,NA,NA,NA,NA,NA,NA,NA
7400010101,93102,NA,"Priapulidae Priapulus caudatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001130102,0,NA,"Phyllodocidae (polychaete) Phyllodoce groenlandica",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831090888,22000,NA,"Liparidae (snailfish)",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831090215,22220,NA,"blacktail snailfish Careproctus melanurus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5302010100,70124,NA,"Leptochitonidae Leptochiton sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5.11e+09,71007,NA,"Cephalaspidea (snail)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169280100,0,NA,"Gammarid Isopod (Maera sp) Maera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169991002,0,NA,"Melitidae (amphipod) Melita formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169390000,0,NA,"Gammarid amphipod Epimeriidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154040104,0,NA,"Cumacean Leucon magnadentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
8842121301,23804,NA,"Arctic shanny Stichaeus punctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001660300,58000,NA,"polychaete Pectinaria sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5502040505,74416,NA,"Yoldiidae (clam) Yoldia seminuda",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001620200,0,NA,"Polychaete Arenicola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515220200,75284,NA,"Cardiidae Serripes sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5103769900,0,NA,"Snail Euspira sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
3743010000,0,NA,"Cerianthidae (anemone)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001681000,0,NA,"Terebellidae (polychaete) Thelepus sp",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001700200,0,NA,"Euchone sp. (Sabellidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001020606,0,NA,"Gattyana treadwelli",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001700106,0,NA,"Chone magna (Sabellidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001700201,0,NA,"Euchone cf analis (Sabellidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001701401,0,NA,"Laonome kroyeri (Sabellidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5102100400,72540,NA,"Solariella sp (Trochidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5106020400,72100,NA,"Oenopota sp. (Turridae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5502040201,74436,NA,"Nuculana pernula (Nuculanidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515050100,0,NA,"Ungulinidae Diplodonta sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154040101,0,NA,"Leucon nasica (Leuconidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154040302,0,NA,"Eudorellopsis derzhavini (Leuconidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154040304,0,NA,"Eudorellopsis deformis (Leuconidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154050400,0,NA,"Diastylidae (cumacean) Leptostylis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169341402,0,NA,"Lysianassidae Hippomedon denticulatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169342104,0,NA,"Lysianassidae Lepidepecreum cormatum",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515020201,0,NA,"silky axinopsid Axinopsida serricata",NA,NA,NA,NA,NA,NA,NA,NA,NA
5102100403,72543,NA,"Solariella varicosa (Trochidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5103330101,71634,NA,"Turritellidae Tachyrychus erosus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5103760401,0,NA,"Euspiradae (snail) Euspira nana",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515020000,0,NA,"Thyasiridae (clam)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515050102,0,NA,"Ungulinidae Diplodonta aleutica",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515050000,0,NA,"Ungulinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
5600010000,77010,NA,"tusk shell Dentaliidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831070102,21395,NA,"blob sculpin Psychrolutes phrictus",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515220104,74985,NA,"California cockle Clinocardium californiense",NA,NA,NA,NA,NA,NA,NA,NA,NA
8808020201,22311,NA,"Crested Bigscale Poromitra crassiceps",NA,NA,NA,NA,NA,NA,NA,NA,NA
5506050102,74481,NA,"Akutan limops Limopsis akutanica",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831022501,0,NA,"Thornback sculpin Paricelinus hopliticus",NA,NA,NA,NA,NA,NA,NA,NA,NA
8175030000,0,NA,"Sea Cucmber Synallactidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
8129020100,83360,NA,"Ophiactidae (Daisy Brittle Stars) Ophiopholis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169470000,0,NA,"Stegocephalidae (Amphipod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831090207,22235,NA,"Alaska Snailfish Careproctus colletti",NA,NA,NA,NA,NA,NA,NA,NA,NA
6171010700,60145,NA,"Caprellidae (amphipod) Caprella sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169950302,60109,NA,"Uristidae (amphipod) Anonyx nugax",NA,NA,NA,NA,NA,NA,NA,NA,NA
6154040300,0,NA,"Leuconidae (cumacean) Eudorellopsis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001640102,0,NA,"Oweniidae (polychaete) Owenia fusiformis",NA,NA,NA,NA,NA,NA,NA,NA,NA
5515310201,75205,NA,"Alaska great tellin Tellina lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA
5110090101,0,NA,"Diaphanidae (snail) Diaphana minuta",NA,NA,NA,NA,NA,NA,NA,NA,NA
5509100200,0,NA,"Limatula spp. (file clam)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5520050201,75410,NA,"clam Lyonsia arenosa",NA,NA,NA,NA,NA,NA,NA,NA,NA
5002050000,0,NA,"polychaete Polygordiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
8127010801,0,NA,"brittle star Amphiophiura nodosa",NA,NA,NA,NA,NA,NA,NA,NA,NA
5102100000,72510,NA,"Trochidae (snail) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169940000,0,NA,"Atylidae (amphipod)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169930000,0,NA,"Valettiopsidae (amphipod)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169920000,0,NA,"Alicellidae (amphipod)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169260301,0,NA,"Isaeidae (amphipod) Protomedeia fasciata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169120000,0,NA,"Calliopiidae (amphipod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
8857040401,10160,NA,"Petrale Sole Eopsetta jordani",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169020105,0,NA,"Ampeliscidae (amphipod) Ampelisca eschrichti",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169500501,0,NA,"Synopiidae (amphipod) Tiron spiniferum",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169480302,0,NA,"Stenothoidae (amphipod) Metopella longimanna",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169020302,0,NA,"Ampeliscidae (amphipod) Haploops laevis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118010202,0,NA,"Calanidae (copepod) Calanus hyperboreus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169490201,0,NA,"Stilipedidae (amphipod) Stilipes distincta",NA,NA,NA,NA,NA,NA,NA,NA,NA
6153015500,64100,NA,"Mysidae (Mysid) Michthyops sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169260205,0,NA,"Isaeidae (amphipod) Photis fischmanni",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169129900,0,NA,"Calliopiidae (amphipod) Paracalliopiella sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169480500,0,NA,"Stenothoidae (amphipod) Metopa sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6145010101,0,NA,"Malacostraca Leptostraca Nebalia bipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118170101,0,NA,"Centropagidae (copepod) Centropages abdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6153012301,0,NA,"Mysidae (mysid) Erythrops erythrophthalma",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169279900,0,NA,"Ischyroceridae (amphipod) Erichthonius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169279905,0,NA,"Ischyroceridae (amphipod) Erichthonius tolli",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169999800,0,NA,"Melitidae (amphipod) Megamoera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169999801,0,NA,"Melitidae (amphipod) Megamoera dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169020300,0,NA,"Ampeliscidae (amphipod) Haploops sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118160210,0,NA,"Metridiidae (copepod) Metridia priceps",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169210700,0,NA,"Gammaridae (amphipod) Gammarus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118270102,0,NA,"Pontellidae (copepod) Epilabidocera longipedata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6.12e+09,0,NA,"copepod Cyclopoida",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169260202,0,NA,"Isaeidae (amphipod) Photis reinhardi",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169991101,0,NA,"Melitidae (amphipod) Melitoides makarovi",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169390300,60117,NA,"Epimeriidae (amphipod) Paramphithoe sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169201401,0,NA,"Eusiridae (amphipod) Rozinante fragilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
8842130203,0,NA,"Banded Gunnel Pholis fasciata",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831090403,22190,NA,"Toad Lumpsucker Eumicrotremus phrynoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
4306010100,92502,NA,"Ribbon Worm Emplectonema sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
4302010102,92511,NA,"Orange Ribbon Worm Tubulanus polymorphus",NA,NA,NA,NA,NA,NA,NA,NA,NA
3666090100,91225,NA,"sponge Latrunculia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5707230000,79406,NA,"Squid Cranchiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831080800,20039,NA,"Agonidae (poacher) Podothecus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8831021900,21339,NA,"Cottoidei (sculpin) Malacocottus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8762140200,22609,NA,"Myctohpidae (lanternfish) Diaphus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8172060115,85201,NA,"Cucumaria fallax Cucumaria fallax",NA,NA,NA,NA,NA,NA,NA,NA,NA
8.186e+09,0,NA,"crinoidea Crinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA
8842120500,23840,NA,"warbonnet Chirolophis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8793010507,24153,NA,"manypore eelpout Lycenchelys ratmanovi",NA,NA,NA,NA,NA,NA,NA,NA,NA
5105100102,72797,NA,"Beatic olive Olivella beatica",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001060400,0,NA,"polychaete Sigalion sp",NA,NA,NA,NA,NA,NA,NA,NA,NA
5502040502,74420,NA,"Yoldia hyperborea",NA,NA,NA,NA,NA,NA,NA,NA,NA
8403010301,98212,NA,"Globular ascidian Distaplia occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6162020205,0,NA,"Synidotea nodulosa Synidotea nodulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA
5103760400,71575,NA,"snail Euspira sp",NA,NA,NA,NA,NA,NA,NA,NA,NA
9129010301,0,NA,"Common murre Uria aalge",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001580401,0,NA,"Travesia brevis (polychaete)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6.129e+09,0,NA,"Arguloidea (brachiopod)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6145010200,0,NA,"leptostraca Nebaliella spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169201305,60112,NA,"Eusiridae (amphipod) Rhachotropis aculeata",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169342700,0,NA,"Lysianassidae (amphipod) Onisimus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169440199,0,NA,"Podoceridae (amphipod) Dyopedos sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169990000,0,NA,"Melitidae (amphipod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6153012002,0,NA,"Mysidae (mysid) Stilomysis grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169030000,0,NA,"Amphilochidae (amphipod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6183060205,69120,NA,"Hairy hermit Pagurus capillatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6183020100,0,NA,"Axiidae (Mud shrimps) Calastacus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
8.826e+09,0,NA,"Scorpaeniformes Scorpaenoidei (rockfish)",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169061400,21388,NA,"Aoridae (amphipod) Arctolembos sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001910000,0,NA,"Aphroditiformia (polychate) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169800000,60149,NA,"Gammarid Amphipod Lysianassoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118270000,0,NA,"Pontellidae (Calanoid Copepod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118010299,0,NA,"Calanidae (copepod) Calanus glacialis/marshallae",NA,NA,NA,NA,NA,NA,NA,NA,NA
6118010208,0,NA,"Calanidae (copepod) Calanus finmarchicus",NA,NA,NA,NA,NA,NA,NA,NA,NA
6169970301,0,NA,"Pontoporeiidae (amphipod) Priscillina armata",NA,NA,NA,NA,NA,NA,NA,NA,NA
